num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
4,0.6421999158167182,0.41242073187499995,1.734225,1.2216,2.8358,31.09159854365806,966.6875,202.75,172.0,240.0,30.285103598964294,917.1875,580.75,542.0,627.0,lablight,dime,53.5 
4,0.6524837790129345,0.4257350818749999,1.7124249999999999,1.2216,2.8358,36.670833096617805,1344.75,197.5,161.0,239.0,28.5657137141714,816.0,581.0,545.0,625.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,34.966948680146515,1222.6875,199.75,165.0,240.0,29.06028217344078,844.5,583.0,544.0,626.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,27.147743920996454,737.0,207.0,180.0,238.0,28.726077003308337,825.1875,582.25,544.0,625.0,lablight,dime,53.5 
4,0.6524958965388211,0.42575089499999996,1.7124,1.2216,2.8358,27.43515081059333,752.6875,207.25,180.0,239.0,29.803523281652456,888.25,580.5,541.0,625.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,30.133038346638727,908.0,203.0,173.0,237.0,28.99568933479596,840.75,583.5,543.0,625.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,30.498975392625898,930.1875,204.25,174.0,240.0,30.053078045351693,903.1875,582.75,540.0,625.0,lablight,dime,53.5 
4,0.6524958965388211,0.42575089499999996,1.7124,1.2216,2.8358,30.35107082130711,921.1875,203.25,173.0,237.0,28.991378028648448,840.5,584.0,543.0,625.0,lablight,dime,53.5 
4,0.6524958965388211,0.42575089499999996,1.7124,1.2216,2.8358,25.85053190942113,668.25,207.5,182.0,239.0,30.667572450391308,940.5,580.0,541.0,627.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,28.222331583340168,796.5,206.0,178.0,239.0,30.102948360584218,906.1875,581.75,541.0,626.0,lablight,dime,53.5 
4,0.6524837790129345,0.425735081875,1.712425,1.2216,2.8358,28.080242164197944,788.5,205.0,177.0,236.0,29.06028217344078,844.5,582.0,543.0,625.0,lablight,dime,53.5 
4,0.6524958965388211,0.42575089499999996,1.7124,1.2216,2.8358,27.36215452043205,748.6875,207.25,180.0,238.0,29.431063521388417,866.1875,580.25,541.0,624.0,lablight,dime,53.5 
4,0.6524958965388211,0.42575089499999996,1.7124,1.2216,2.8358,28.925550988702014,836.6875,206.75,178.0,240.0,29.736341402398512,884.25,579.5,539.0,623.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,28.578838324886476,816.75,204.5,176.0,236.0,28.66509201101577,821.6875,582.25,543.0,624.0,lablight,dime,53.5 
4,0.6524837790129345,0.425735081875,1.712425,1.2216,2.8358,30.416894976312097,925.1875,203.25,173.0,238.0,30.06139550985616,903.6875,582.75,541.0,626.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,29.422567868899545,865.6875,204.25,175.0,238.0,29.736341402398512,884.25,581.5,541.0,625.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,28.856325129856714,832.6875,204.75,176.0,237.0,29.06028217344078,844.5,581.0,542.0,624.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,27.307279249313726,745.6875,203.25,176.0,233.0,28.726077003308337,825.1875,583.25,545.0,626.0,lablight,dime,53.5 
4,0.6524958965388211,0.42575089499999996,1.7124,1.2216,2.8358,27.509089406957838,756.75,205.5,178.0,234.0,27.581696829600602,760.75,582.5,544.0,622.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,28.358199872347328,804.1875,206.25,178.0,238.0,29.371542349696245,862.6875,582.75,540.0,623.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,28.008927148321835,784.5,205.0,177.0,234.0,27.931836674304108,780.1875,583.25,544.0,623.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,29.80247472945829,888.1875,203.75,174.0,236.0,28.28869031963127,800.25,582.5,543.0,623.0,lablight,dime,53.5 
6,0.5435876061460154,0.29548748555555554,1.6360666666666663,1.2216,2.8358,37.05139073713098,1372.8055555555554,183.16666666666666,146.0,239.0,25.35580144003866,642.9166666666666,578.5,539.0,626.0,lablight,dime,53.5 
4,0.6524837790129345,0.4257350818749999,1.7124249999999999,1.2216,2.8358,35.52815784698103,1262.25,196.5,161.0,234.0,28.394541729001368,806.25,581.5,544.0,624.0,lablight,dime,53.5 
4,0.6422542618581835,0.41249053687500004,1.734225,1.2216,2.8359,39.789288759664956,1583.1875,191.75,152.0,234.0,28.88230427095456,834.1875,580.75,544.0,625.0,lablight,dime,53.5 
4,0.6422542618581835,0.41249053687500004,1.734225,1.2216,2.8359,30.008332176247315,900.5,202.0,172.0,233.0,28.98598799420161,840.1875,576.75,545.0,624.0,lablight,dime,53.5 
4,0.6422427987140066,0.41247581250000004,1.7342499999999998,1.2216,2.8359,25.588083163847973,654.75,207.5,182.0,236.0,30.35107082130711,921.1875,575.75,542.0,625.0,lablight,dime,53.5 
4,0.6422427987140066,0.41247581250000004,1.7342499999999998,1.2216,2.8359,27.36215452043205,748.6875,207.25,180.0,238.0,30.401480227120523,924.25,575.5,540.0,624.0,lablight,dime,53.5 
3,0.7233083682327721,0.5231749955555555,1.8178666666666665,1.2216,2.8358,36.578682316343766,1338.0,210.0,159.0,243.0,37.15732319027659,1380.6666666666667,581.0,536.0,627.0,lablight,dime,53.5 
3,0.7233083682327721,0.5231749955555555,1.8178666666666665,1.2216,2.8358,36.578682316343766,1338.0,210.0,159.0,243.0,37.15732319027659,1380.6666666666667,581.0,536.0,627.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,30.706495874470747,942.888888888889,213.66666666666666,171.0,242.0,36.46307112073194,1329.5555555555557,579.3333333333334,537.0,626.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,30.706495874470747,942.888888888889,213.66666666666666,171.0,242.0,36.46307112073194,1329.5555555555557,579.3333333333334,537.0,626.0,lablight,dime,53.5 
4,0.6525147024205662,0.425775436875,1.712475,1.2216,2.8359,29.354514133264068,861.6875,204.25,175.0,237.0,29.098969053902923,846.75,580.5,542.0,624.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,30.35107082130711,921.1875,201.25,171.0,235.0,29.431063521388417,866.1875,582.25,543.0,626.0,lablight,dime,53.5 
4,0.6525268212878303,0.42579125250000005,1.71245,1.2216,2.8359,33.29695932063467,1108.6875,199.25,166.0,235.0,28.324018076537094,802.25,582.5,544.0,624.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,35.29429840639986,1245.6875,196.25,161.0,234.0,28.69124430902222,823.1875,582.75,544.0,625.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,36.444783196257625,1328.2222222222222,207.33333333333334,156.0,237.0,34.30581421404962,1176.888888888889,583.6666666666666,541.0,625.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,36.444783196257625,1328.2222222222222,207.33333333333334,156.0,237.0,34.30581421404962,1176.888888888889,583.6666666666666,541.0,625.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,36.444783196257625,1328.2222222222222,207.33333333333334,156.0,237.0,34.30581421404962,1176.888888888889,583.6666666666666,541.0,625.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,35.51838334659329,1261.5555555555554,209.66666666666666,160.0,241.0,36.34097778908359,1320.6666666666667,581.0,537.0,626.0,lablight,dime,53.5 
3,0.7233552792369735,0.52324286,1.8178999999999998,1.2216,2.8359,35.34905310691583,1249.5555555555557,211.33333333333334,162.0,243.0,36.37153954521157,1322.888888888889,579.3333333333334,536.0,625.0,lablight,dime,53.5 
3,0.7233552792369735,0.52324286,1.8178999999999998,1.2216,2.8359,35.34905310691583,1249.5555555555557,211.33333333333334,162.0,243.0,36.37153954521157,1322.888888888889,579.3333333333334,536.0,625.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,33.9050963065371,1149.5555555555557,211.66666666666666,164.0,240.0,34.79782879561437,1210.888888888889,579.6666666666666,539.0,624.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,33.9050963065371,1149.5555555555557,211.66666666666666,164.0,240.0,34.79782879561437,1210.888888888889,579.6666666666666,539.0,624.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,33.717782977071444,1136.888888888889,209.33333333333334,162.0,238.0,35.264083081168515,1243.5555555555554,580.6666666666666,540.0,626.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,33.717782977071444,1136.888888888889,209.33333333333334,162.0,238.0,35.264083081168515,1243.5555555555554,580.6666666666666,540.0,626.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,34.84250278036869,1214.0,211.0,162.0,240.0,34.79782879561437,1210.888888888889,578.6666666666666,538.0,623.0,lablight,dime,53.5 
4,0.6421884517024578,0.4124060074999999,1.73425,1.2216,2.8358,30.573681492420896,934.75,203.5,173.0,237.0,29.94578434437809,896.75,574.5,541.0,623.0,lablight,dime,53.5 
4,0.6422427987140067,0.4124758125000001,1.7342499999999998,1.2216,2.8359,32.575872973720905,1061.1875,201.25,169.0,240.0,31.63364506344471,1000.6875,579.25,538.0,627.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,35.705586242055865,1274.888888888889,208.33333333333334,158.0,237.0,34.70190516703978,1204.2222222222222,582.3333333333334,540.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,35.705586242055865,1274.888888888889,208.33333333333334,158.0,237.0,34.70190516703978,1204.2222222222222,582.3333333333334,540.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,35.705586242055865,1274.888888888889,208.33333333333334,158.0,237.0,34.70190516703978,1204.2222222222222,582.3333333333334,540.0,625.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,35.97530016861878,1294.2222222222224,207.66666666666666,157.0,237.0,34.708308323320324,1204.6666666666667,583.0,540.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,33.359989341858146,1112.888888888889,210.66666666666666,164.0,240.0,35.93821859184948,1291.5555555555554,580.3333333333334,537.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,33.359989341858146,1112.888888888889,210.66666666666666,164.0,240.0,35.93821859184948,1291.5555555555554,580.3333333333334,537.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,29.6010510323911,876.2222222222223,211.66666666666666,170.0,236.0,34.61534662865912,1198.2222222222222,579.6666666666666,541.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,29.6010510323911,876.2222222222223,211.66666666666666,170.0,236.0,34.61534662865912,1198.2222222222222,579.6666666666666,541.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,31.379398762032817,984.6666666666666,212.0,168.0,239.0,35.74290916469385,1277.5555555555557,578.6666666666666,538.0,625.0,lablight,dime,53.5 
