num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,44.0933353492591,1944.222222222222,170.33333333333334,116.0,224.0,54.6280351305282,2984.2222222222226,533.3333333333334,482.0,609.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,46.305747183500046,2144.222222222222,171.33333333333334,112.0,225.0,56.16839759944099,3154.8888888888887,532.3333333333334,476.0,609.0,dark,dime,7 
4,1.0338119969317439,1.068767245,1.7888,0.2182,2.8795,45.645372164108814,2083.5,157.0,113.0,223.0,52.04985590758153,2709.1875,521.75,478.0,610.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,43.69846170697037,1909.5555555555557,174.33333333333334,120.0,227.0,55.5517776493246,3086.0,530.0,478.0,607.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,43.69846170697037,1909.5555555555557,174.33333333333334,120.0,227.0,55.5517776493246,3086.0,530.0,478.0,607.0,dark,dime,7 
4,1.0338119969317439,1.068767245,1.7888,0.2182,2.8795,47.43614128488952,2250.1875,158.25,116.0,231.0,47.56245893559331,2262.1875,522.25,484.0,603.0,dark,dime,7 
4,1.0338499779344197,1.0688457768750002,1.788775,0.2181,2.8795,48.34769901453429,2337.5,160.0,115.0,230.0,49.816538418481066,2481.6875,519.75,474.0,603.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,44.181444068749045,1952.0,174.0,118.0,226.0,56.357982772826624,3176.2222222222226,530.3333333333334,476.0,608.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,44.181444068749045,1952.0,174.0,118.0,226.0,56.357982772826624,3176.2222222222226,530.3333333333334,476.0,608.0,dark,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,25.5,650.25,195.5,170.0,221.0,65.0,4225.0,548.0,483.0,613.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,41.24991582482994,1701.5555555555557,170.33333333333334,119.0,220.0,57.71385352659176,3330.8888888888887,533.6666666666666,481.0,614.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,41.24991582482994,1701.5555555555557,170.33333333333334,119.0,220.0,57.71385352659176,3330.8888888888887,533.6666666666666,481.0,614.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,41.24991582482994,1701.5555555555557,170.33333333333334,119.0,220.0,57.71385352659176,3330.8888888888887,533.6666666666666,481.0,614.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,41.8568990729127,1752.0,170.0,116.0,218.0,58.65719620529664,3440.6666666666665,534.0,478.0,615.0,dark,dime,7 
4,1.0338320426935896,1.0688086925000002,1.78875,0.2181,2.8795,44.60591328512398,1989.6875,154.75,113.0,220.0,53.25117369598533,2835.6875,523.75,481.0,614.0,dark,dime,7 
5,0.9305960691943632,0.8660090440000001,1.7364000000000002,0.2181,2.8795,42.4009433857314,1797.8399999999997,147.6,114.0,219.0,50.991764040872326,2600.1600000000003,514.8,478.0,615.0,dark,dime,7 
5,0.9305805039866245,0.8659800744000001,1.73644,0.2182,2.8795,42.118879377305376,1774.0,148.0,114.0,219.0,51.41750674624353,2643.7599999999993,513.8,477.0,615.0,dark,dime,7 
5,0.9305634387831924,0.8659483136000002,1.73642,0.2182,2.8795,42.639887429494934,1818.1599999999999,148.8,114.0,219.0,51.61937620700196,2664.5600000000004,513.8,474.0,615.0,dark,dime,7 
5,0.9305805039866245,0.8659800744000001,1.73644,0.2182,2.8795,43.58623635965831,1899.7599999999998,146.8,112.0,219.0,50.60039525537325,2560.4,516.0,476.0,615.0,dark,dime,7 
4,1.0338119969317439,1.068767245,1.7888,0.2182,2.8795,44.379049111038874,1969.5,154.0,112.0,219.0,54.405882034941776,2960.0,523.0,479.0,615.0,dark,dime,7 
4,0.8210766814829172,0.674166916875,1.450675,0.2182,2.5305,42.2551771975932,1785.5,157.0,118.0,219.0,56.94075868830692,3242.25,515.5,478.0,614.0,dark,dime,7 
